,Score
Tamu,(-7.907027933959597+0j)
Mew2Kid,(-7.91303207359096+0j)
BlazinJace,(-7.913731106607213+0j)
Frayzer,(-7.915057703321805+0j)
YKK,(-7.915057703321808+0j)
Thallsy,(-7.915217981485011+0j)
arigato,(-7.920543536389708+0j)
EZScape,(-7.921070161344668+0j)
meep,(-7.926427251120999+0j)
NoNameNoah,(-7.928649429792259+0j)
Skoinks,(-7.928892706271046+0j)
Lil GameCube Controller,(-7.9310402253090535+0j)
PsyRex,(-7.932367043638402+0j)
Toffee,(-7.934944505885124+0j)
rain,(-7.935339660572708+0j)
Spaghett,(-7.938217426281662+0j)
Khan,(-7.942576923663763+0j)
Chet,(-7.949113940115646+0j)
Acid,(-7.951056955110753+0j)
justkallmekai,(-7.9520400925406935+0j)
Grim Shady,(-7.954548729141249+0j)
Cookin',(-7.95795153633631+0j)
Char,(-7.958530753410749+0j)
Kneel,(-7.959390134376012+0j)
Minivan Kid,(-7.963164603226284+0j)
Baron,(-7.964155535627841+0j)
Sicca,(-7.969661088602198+0j)
Slemdog,(-7.97025075686114+0j)
Spokey,(-8.000866573280124+0j)
Watt the Flux,(-8.000899714155208+0j)
Bingo Bango,(-8.005739190615206+0j)
Bhudda,(-8.009889287060222+0j)
Symptomized,(-8.011937595089824+0j)
Cereal,(-8.01664590806994+0j)
Symphony,(-8.019712035318388+0j)
mizz,(-8.039110744296623+0j)
Don,(-8.041073701962375+0j)
Mad Matt,(-8.04168271603045+0j)
Hermit,(-8.042283183617672+0j)
boated,(-8.048069339522637+0j)
Fox Uckers,(-8.049530701851566+0j)
Cg1101,(-8.05725872349639+0j)
DPIII,(-8.064326740441453+0j)
rolo,(-8.067345490162804+0j)
supnice,(-8.069546718065812+0j)
Cricket,(-8.078759245009905+0j)
Xela,(-8.078879917975808+0j)
Felix,(-8.07940856829019+0j)
Empiron,(-8.082699064344093+0j)
DamFam,(-8.087472468560389+0j)
Blendtec,(-8.087871094714892+0j)
COLLINS!,(-8.090015338758295+0j)
Ricc,(-8.092659779383734+0j)
TsunamiGod77,(-8.09821482419708+0j)
Cheddar,(-8.099673828193113+0j)
Kush,(-8.116604006125497+0j)
corzo,(-8.118856045179932+0j)
TheSauceMan,(-8.119767210157772+0j)
Huckleberry Dog,(-8.121026802679676+0j)
Jewis,(-8.12816111626127+0j)
wish,(-8.144722383450874+0j)
Nitro,(-8.145848640295759+0j)
Intern,(-8.152498514441648+0j)
Aaron G,(-8.15415981015+0j)
Bux_Baum,(-8.158126971193909+0j)
SnooSnoo,(-8.159661002332626+0j)
SHIP,(-8.171566151975199+0j)
IggyNieves,(-8.175983503744067+0j)
YTG,(-8.177681017432917+0j)
John Lemon,(-8.180179557973958+0j)
Toph,(-8.180870358308923+0j)
Nico,(-8.185828998125158+0j)
MojitoMonday,(-8.18896360430665+0j)
weeaboo,(-8.191012632400861+0j)
Frostbyte,(-8.191040557476988+0j)
ari,(-8.191871138875314+0j)
Luigi Ka-Master,(-8.20378080480263+0j)
Slime,(-8.20399923003611+0j)
Cmaddz,(-8.21589958385163+0j)
Sneker,(-8.222604762096724+0j)
Stolas,(-8.22305930511435+0j)
zMiizu,(-8.224066288557513+0j)
Spen Star,(-8.23136828757826+0j)
Poppa Squat,(-8.232932577443107+0j)
Tangie,(-8.238662188725716+0j)
Pebbles,(-8.242636347239932+0j)
Ruin,(-8.252953340189913+0j)
Simon,(-8.255108947528875+0j)
Lord English,(-8.25576167405741+0j)
le trollface. Problem??,(-8.258670004743738+0j)
Psytomo,(-8.259678551718217+0j)
Mr. Swords Dance,(-8.274055111827858+0j)
Hipot,(-8.277120513471699+0j)
Simètric,(-8.297480846698239+0j)
Slow Lasers,(-8.309197364282806+0j)
Jopps,(-8.310104391230967+0j)
Lotfy,(-8.319514654907522+0j)
vyn,(-8.323141912102251+0j)
Knox,(-8.324185234051846+0j)
EuO,(-8.325645792042184+0j)
Fractal,(-8.336612289672306+0j)
Zealous5000,(-8.336723047107363+0j)
Applesauce,(-8.338227923399048+0j)
DBSammy,(-8.349588412800037+0j)
glock in my toyota,(-8.350885253788233+0j)
PlayerPlave,(-8.38361451708229+0j)
Doublecork,(-8.38586625779347+0j)
Bair,(-8.388519133749554+0j)
Mikkuz,(-8.39684031262726+0j)
Sanne,(-8.403172124409231+0j)
Shrip,(-8.407559272736284+0j)
Fahrenheit,(-8.419905184187904+0j)
GAwes,(-8.422582353895729+0j)
HAYES,(-8.422825228789309+0j)
Gree,(-8.428609988276712+0j)
inzane,(-8.429757775796425+0j)
shmugs,(-8.433248132668123+0j)
Keppler,(-8.440742215357687+0j)
noChill,(-8.441404523871476+0j)
Paladin,(-8.447477494854859+0j)
Arctic,(-8.44817098357354+0j)
E.C,(-8.451577944497842+0j)
RaptorJesus,(-8.46594098353983+0j)
SLPham,(-8.470127739143415+0j)
Elu,(-8.480042385542033+0j)
Studebacher Hoch,(-8.4869850780754+0j)
Bot Lane Jeff,(-8.487068694591672+0j)
Tim,(-8.492215459505118+0j)
LanTurN,(-8.49284687553647+0j)
Abe,(-8.497757866270142+0j)
Eddy Mexico,(-8.498791149707799+0j)
bensw,(-8.504030318867908+0j)
Galand,(-8.508261721586619+0j)
soc,(-8.509053287221734+0j)
ReynoldsWrap,(-8.509294597921112+0j)
Pudge,(-8.509941674143333+0j)
Jaboobi,(-8.511974393314066+0j)
Jolf,(-8.512525939109114+0j)
Palika,(-8.518016793569851+0j)
Ripple,(-8.520042541020787+0j)
Rad Dad,(-8.521922724609539+0j)
Kerp,(-8.530288603717732+0j)
FMD,(-8.534715477376201+0j)
Ame,(-8.541231660502973+0j)
DustDevil,(-8.54204595907843+0j)
schmoop,(-8.550279390452182+0j)
JiMBo,(-8.562562750103295+0j)
Roochi,(-8.564528453720483+0j)
Stefen,(-8.570201621916656+0j)
JFK Healthworld,(-8.572575698351667+0j)
Tomato Man,(-8.585893217467317+0j)
Chico Bonito,(-8.588902448087005+0j)
Morsecode762,(-8.592233738973974+0j)
GROZA,(-8.595930261971626+0j)
WARDOG141,(-8.59707425993988+0j)
SourMelon,(-8.599527073822824+0j)
Creighton,(-8.603187981536427+0j)
Zabder,(-8.604154501668306+0j)
Jeffthecheff,(-8.60943964211214+0j)
Kang,(-8.626264599186232+0j)
Belle,(-8.635141575559237+0j)
Pretty,(-8.635632543290662+0j)
Bob-omb,(-8.648476259578082+0j)
Zanerad,(-8.658893240564044+0j)
Pearl,(-8.661787729849525+0j)
Macks,(-8.666706443402614+0j)
u4em,(-8.672085201163512+0j)
brushhguy,(-8.675331611103127+0j)
Pale Chub,(-8.676594090307589+0j)
Suck,(-8.6774623643804+0j)
Mai Time,(-8.68066206762842+0j)
DannyPhantom,(-8.681288565647147+0j)
Ferdinand,(-8.687169900423374+0j)
Meta,(-8.688574593538446+0j)
Jake from State Farm,(-8.690371280952618+0j)
Fitzy,(-8.69465729797707+0j)
StoneyB,(-8.699003244648814+0j)
HomelessHarry,(-8.70610433230684+0j)
Griffin52,(-8.713138637956588+0j)
Slik,(-8.71765448950066+0j)
roythecyclops,(-8.719876480168022+0j)
Talltee,(-8.733138321453266+0j)
Lady C,(-8.743934124407554+0j)
captaincrazy,(-8.74505377575824+0j)
st0rmetom,(-8.745666702808183+0j)
Satiriques,(-8.747406036235168+0j)
GhostHeart,(-8.74841896062478+0j)
ZeeBee,(-8.752807921359084+0j)
Pops,(-8.755782664704023+0j)
Beastly Bad,(-8.76315743837074+0j)
Just Putin' Luke,(-8.76342294988595+0j)
big mike,(-8.766063919047525+0j)
Hod,(-8.771602473537573+0j)
FakeSnakeJake,(-8.776004536965788+0j)
FizzyIzzy,(-8.7776088103925+0j)
mitchell,(-8.784304952087846+0j)
JV,(-8.790110574160824+0j)
Mightily,(-8.796391277547187+0j)
Scal,(-8.796634552444393+0j)
Triffle,(-8.799207296232886+0j)
Tristan Taylor,(-8.802146499674336+0j)
Ninwa,(-8.810134937465067+0j)
KoopaTroopa895,(-8.811240486979257+0j)
Puresalt,(-8.81226300436537+0j)
FruitPunch,(-8.821358303034568+0j)
Parts,(-8.82419995084967+0j)
Azzu,(-8.836087110162055+0j)
Pasta Fagioli,(-8.83972826131666+0j)
Currypuffs,(-8.847976631246636+0j)
GuessMonster,(-8.85141370115635+0j)
jakpox,(-8.852314681637818+0j)
LuigiGoesHard69,(-8.858033414304455+0j)
Killer Queen,(-8.860297587904512+0j)
Ragtime Mouse,(-8.861262699775015+0j)
HingleMcCringleBerry,(-8.867578199853716+0j)
Fishboi,(-8.876366123168012+0j)
bo1,(-8.87946820193436+0j)
Krizski,(-8.88837431952383+0j)
Huey,(-8.904003210607925+0j)
Skrai,(-8.90410866399382+0j)
Niffin,(-8.907254416905431+0j)
NC93,(-8.916299027773974+0j)
Tammy,(-8.92751283752209+0j)
J Button,(-8.937426494502956+0j)
pootis,(-8.944643874169845+0j)
TriAthlete,(-8.945799927297228+0j)
Euro,(-8.953243182143039+0j)
bSM,(-8.954343187784719+0j)
Rapatika,(-8.95543122095898+0j)
Trashboat,(-8.956632621971753+0j)
fluff,(-8.957890246151841+0j)
Austintacious,(-8.95869310704294+0j)
SwarmEngine,(-8.9709829567274+0j)
Khalil_,(-8.979748008752782+0j)
Diesel+,(-8.997017689319058+0j)
Tickct,(-9.008536610825962+0j)
Swiss,(-9.015500537989345+0j)
soccermom69,(-9.022809477478651+0j)
Soft Serve,(-9.023957800336557+0j)
AKHidden,(-9.027734843838093+0j)
Paige,(-9.027868556128581+0j)
Ryztiq,(-9.030878142701813+0j)
Nich,(-9.031194970167121+0j)
Cough,(-9.034269599743348+0j)
Yung Hawkim,(-9.036381093049263+0j)
Mave,(-9.039046546713578+0j)
stevedode,(-9.05559060969238+0j)
Grape Juice,(-9.05878937054805+0j)
Quismet,(-9.07767937552923+0j)
Khalas,(-9.080292209590555+0j)
Captain Fulcrum,(-9.080790919994737+0j)
PeachIcedT,(-9.081530087755281+0j)
Gnasher,(-9.081923209287481+0j)
Ghost_Missingno,(-9.084372376737056+0j)
Nap Time,(-9.084475106430808+0j)
Rhythm,(-9.089501753007646+0j)
Groovy,(-9.093771930890636+0j)
Blueno,(-9.093841181184306+0j)
Triple3eres,(-9.106051728410245+0j)
Beaver,(-9.108085828484121+0j)
Afmbot,(-9.108229356506893+0j)
Reverend,(-9.108431400615045+0j)
What.,(-9.109844928344835+0j)
Red,(-9.119334325183372+0j)
Marx,(-9.124275988349673+0j)
zerobombjake,(-9.125774168380678+0j)
iProuxy,(-9.125827799607393+0j)
Astrus,(-9.126997809243981+0j)
ABAP,(-9.131112132760077+0j)
TWENTE,(-9.134464047754536+0j)
Sixx,(-9.137067170729889+0j)
DownSmasher,(-9.158441759130602+0j)
Zipp,(-9.167285947455927+0j)
JeT,(-9.174341276866521+0j)
Prism,(-9.176304490624505+0j)
Synchr0,(-9.182506476834902+0j)
Octopuff,(-9.188446520407485+0j)
Brokkoly,(-9.191996055645776+0j)
Iifter,(-9.20113319958977+0j)
Greasy,(-9.213019971888983+0j)
freeswat,(-9.222075658485286+0j)
B.O.T.,(-9.236883775554194+0j)
FatMax,(-9.251550605710094+0j)
Pyro,(-9.255740783830532+0j)
FMAX,(-9.257474967668877+0j)
Silo,(-9.263936087409423+0j)
AmZ,(-9.265051676617114+0j)
Dobby,(-9.268821688367893+0j)
Gare,(-9.269211601121825+0j)
etp,(-9.272020556715038+0j)
Jkiller,(-9.273488420778513+0j)
Sneak,(-9.274868023517499+0j)
Slipnslide,(-9.28437109651028+0j)
Devilmaycats,(-9.285264675598144+0j)
Galeblaze,(-9.303943535426827+0j)
DryBones,(-9.31679070953794+0j)
Espeonzz,(-9.31718791422388+0j)
Zeph,(-9.319073637161445+0j)
Pook,(-9.323961810214653+0j)
SpoonBalloon,(-9.325219170313103+0j)
lexicon,(-9.326647929411605+0j)
Nasser,(-9.328872452062491+0j)
Maelstrom,(-9.330246315609683+0j)
Wisp,(-9.331379506830462+0j)
Bow,(-9.334054652310044+0j)
BNMN,(-9.334229409040471+0j)
JuicyPlayZ,(-9.339941241818265+0j)
TMGD,(-9.341848602063964+0j)
Conman,(-9.34810449374839+0j)
Swaggermuffin,(-9.350823185764362+0j)
Damian Tyson,(-9.355679735549352+0j)
Bryce,(-9.358974909495117+0j)
AUTM,(-9.359197283821366+0j)
PKR,(-9.372508373505248+0j)
Sleeper,(-9.37384278554353+0j)
Moose,(-9.3779716458986+0j)
SMLZGOOD,(-9.38460097738361+0j)
Nago,(-9.386980591567117+0j)
unlimitedd,(-9.3905994626568+0j)
Nurk,(-9.40155328575251+0j)
Conflict,(-9.401689524759202+0j)
Nopfed,(-9.407663035105177+0j)
Pineapple,(-9.416385699919987+0j)
Yukari,(-9.427164649905874+0j)
Klob,(-9.430468123950126+0j)
Morbellix,(-9.431151964814584+0j)
Wolven,(-9.43346499475271+0j)
Xan,(-9.436203186922418+0j)
leafey,(-9.450928430335562+0j)
MurphyPrime,(-9.464097469127523+0j)
Ninten,(-9.49926661800194+0j)
Anvil,(-9.502350564833716+0j)
Gride,(-9.514750417576852+0j)
BucketDance,(-9.518592347131255+0j)
Cadabra,(-9.52887336512405+0j)
Prime Rob,(-9.529053004307151+0j)
ctrl,(-9.54260251818041+0j)
Bobalu,(-9.550475909319063+0j)
Mr. O,(-9.553375791935203+0j)
VoiD,(-9.561040308428534+0j)
Travy,(-9.568448292030206+0j)
Darb,(-9.574774790950638+0j)
Atomsk,(-9.5864391027287+0j)
RAFADIL,(-9.593082752138642+0j)
Deltido,(-9.596686917167169+0j)
Smooshie,(-9.606804476147968+0j)
Shed,(-9.628665700921403+0j)
Der_Hund,(-9.637797485772285+0j)
Vickram,(-9.658264304308677+0j)
Pout,(-9.659991565191946+0j)
Unit,(-9.66047589370303+0j)
Hydrodynamic,(-9.664111342519222+0j)
The March Hare,(-9.667412202647338+0j)
Flyr,(-9.672342661499552+0j)
Shaddi,(-9.681429217135157+0j)
SpongeBalls SquareNuts,(-9.693869581423744+0j)
Dirtrats,(-9.710463209330804+0j)
Coze,(-9.710878483814911+0j)
Snorlaxative,(-9.71852060649355+0j)
SluG,(-9.726322701938194+0j)
WEEG,(-9.728716757515544+0j)
Violence,(-9.729155311733635+0j)
Graddy,(-9.730284455093837+0j)
BadBones,(-9.751920990819144+0j)
Ponkapa,(-9.774615281659164+0j)
Chrispy,(-9.792984479158491+0j)
Lyr,(-9.800012312790445+0j)
Big Time Rush,(-9.814021611601362+0j)
JMCTosh,(-9.819358397512543+0j)
Bax,(-9.821359886053084+0j)
SquirtlSquad,(-9.824910303677665+0j)
Deegs,(-9.826878835707069+0j)
SilenceGhost,(-9.827794389491677+0j)
FannyPack,(-9.844289679872023+0j)
ItsBoots,(-9.847112650321495+0j)
Nuhuh,(-9.853453297304613+0j)
MC,(-9.854811189104614+0j)
Chaos,(-9.856419835945026+0j)
mist,(-9.857839152052204+0j)
JT_Blossom,(-9.858641652352148+0j)
Afro,(-9.863746396017097+0j)
PBJ,(-9.86392262660997+0j)
Mot$,(-9.866007223645479+0j)
wildpants,(-9.866380986904488+0j)
Spino,(-9.868535676990435+0j)
Tornado Man,(-9.882615531625055+0j)
Sleepyhead,(-9.904667903566486+0j)
Suezo,(-9.905004589531982+0j)
LimeLord,(-9.922385940366805+0j)
Slowking,(-9.92380467467261+0j)
Wesker,(-9.927292819190587+0j)
helloiamnew,(-9.932272378925914+0j)
Smashdaddy,(-9.941576972342663+0j)
wangmanthewang,(-9.94374773172935+0j)
Adam001,(-9.944339402260692+0j)
wonderrbread,(-9.950478497085124+0j)
Spooked Ya!,(-9.971387439120956+0j)
Paran,(-9.99088045965767+0j)
Poonpounder,(-9.998170748858996+0j)
Chillindude,(-10.003253152277125+0j)
Plat,(-10.011687679802776+0j)
MYL,(-10.013071963094692+0j)
Qu'importe,(-10.019452790450257+0j)
MajinChu,(-10.051625578310283+0j)
Free,(-10.082890726879185+0j)
Raaph,(-10.102103999662349+0j)
SkyBTA,(-10.104386077552936+0j)
Douglas.J.Gov,(-10.10507497983078+0j)
Q?,(-10.120102290369854+0j)
Soap,(-10.127766351799007+0j)
@xX_po0p_master_520_Xx,(-10.13680741731301+0j)
Skunk,(-10.138108375301+0j)
Haupp,(-10.148132992896018+0j)
Shake_zula,(-10.150472553430605+0j)
MaxThunder,(-10.17170056681044+0j)
Harriet,(-10.18145683169437+0j)
Krakhead,(-10.191837090217826+0j)
YokaiNels,(-10.192258164371857+0j)
Weeg,(-10.218127526099288+0j)
Burner,(-10.221039932822922+0j)
TheRealJDawgz,(-10.223283807648526+0j)
Stark,(-10.244339372137404+0j)
.sibe,(-10.246619497050483+0j)
HYPERS,(-10.251494637104324+0j)
Johnny2Fingerz,(-10.252340829639527+0j)
SDeems,(-10.255898834596191+0j)
Yasu,(-10.266231964390457+0j)
Abb,(-10.283069287971447+0j)
vikingja,(-10.285450988550856+0j)
Beryl,(-10.288187020634787+0j)
Uber,(-10.292122712918609+0j)
High-C,(-10.305481896773315+0j)
Stanky,(-10.31118973214216+0j)
Cloakes,(-10.327090719396963+0j)
Fish,(-10.330806955539472+0j)
Daveed,(-10.331589243842117+0j)
BBMD,(-10.348738253727943+0j)
TravisT,(-10.358141301249042+0j)
Salieri,(-10.363898722668452+0j)
Odyssey,(-10.365127282257532+0j)
Ego Check,(-10.366006062346852+0j)
Leftovers,(-10.37740046772024+0j)
Genwunner,(-10.380957293089558+0j)
N8,(-10.382203514485372+0j)
SSJ2Luigi,(-10.397107004491383+0j)
Elise,(-10.403153813523446+0j)
Wulfgang,(-10.414666751539343+0j)
Moss,(-10.423193167477098+0j)
Ryce,(-10.423556870396759+0j)
link2213,(-10.424821650224974+0j)
C#,(-10.437013857091387+0j)
Duby,(-10.44816215998097+0j)
Zunguri,(-10.459779314073822+0j)
Kitty,(-10.464597664296244+0j)
Dr. Doink,(-10.465549976868001+0j)
Pabs,(-10.467842393895902+0j)
jakub,(-10.475058607037063+0j)
TAH.,(-10.486513168545082+0j)
Ventuswill,(-10.489310561624036+0j)
reBirth,(-10.49630578176912+0j)
BucketS,(-10.508441141915641+0j)
Krisp,(-10.515307322422643+0j)
Toucan,(-10.51587622606753+0j)
Gaz,(-10.52799775701485+0j)
Kevorkian,(-10.530236368173693+0j)
MyNameIsDeku,(-10.532673929147993+0j)
Zomsoth,(-10.533174842580616+0j)
AlphaPancake,(-10.537698257879313+0j)
Nomad,(-10.543967216715462+0j)
Stretch,(-10.546514373100159+0j)
Dair,(-10.569427309022728+0j)
PlaceboRx,(-10.574451999582026+0j)
Votega,(-10.59220757737837+0j)
Alex19,(-10.59810169217472+0j)
Frost,(-10.606475392328418+0j)
Naxx,(-10.626724401265816+0j)
Gilgadu,(-10.635071197955229+0j)
Digitalism,(-10.641341302986234+0j)
Goosekhan,(-10.646826308496639+0j)
Zatch,(-10.651077476597287+0j)
Lank,(-10.653146493141248+0j)
BadaBing,(-10.675001252572855+0j)
Trill Jake,(-10.675180880653244+0j)
Darksilence,(-10.68379880676915+0j)
Yoda Cage,(-10.69902266265361+0j)
Fabreeze,(-10.703341704791589+0j)
punk padre,(-10.706004003307772+0j)
Arsenals,(-10.725275222530058+0j)
ktip,(-10.726058643366526+0j)
Normality,(-10.728026011314904+0j)
Boy,(-10.741038308025473+0j)
Teddy,(-10.748301151564462+0j)
ledgefiend,(-10.748353320321467+0j)
B0rtzy,(-10.754047639023268+0j)
HeRO,(-10.759015379631801+0j)
diyuu,(-10.762525935517113+0j)
Jeff Chen,(-10.771027769292314+0j)
Izuna,(-10.774314933289062+0j)
CEG,(-10.777404668943394+0j)
Debgivemeanotherchance,(-10.779434648754469+0j)
Occi,(-10.786363526787328+0j)
Infinity,(-10.801156814118757+0j)
akir,(-10.804028148176858+0j)
Mounir,(-10.806167163487011+0j)
Esa,(-10.81531562566721+0j)
Lunat1k,(-10.819165743523687+0j)
Vintage,(-10.834309747990039+0j)
Robert,(-10.837547335688681+0j)
F4X,(-10.842287140418291+0j)
Schoolboy,(-10.852182498818202+0j)
Ryse,(-10.855238531362794+0j)
Dr.Turnup,(-10.855597176935037+0j)
zapwad,(-10.863297377421294+0j)
CrazyDude,(-10.87893281851648+0j)
WeissClimbers,(-10.883070445544721+0j)
ItsDad,(-10.885324506543922+0j)
Nigo,(-10.888515086333513+0j)
Chainsaww,(-10.899941762196493+0j)
VrudSSBM,(-10.90006118185186+0j)
citrus,(-10.914254515931676+0j)
Propuppie,(-10.92197986769357+0j)
Unoriginal,(-10.923121149741958+0j)
CommonEnemy,(-10.926038109953849+0j)
Will Pickles,(-10.937234080127112+0j)
Ensindic,(-10.940658643518052+0j)
Kappa,(-10.95032508217011+0j)
Suburban Satan,(-10.951815970761565+0j)
Tengu,(-10.957738043537164+0j)
Snooflakes,(-10.959382481951884+0j)
Kobe,(-10.973117704618849+0j)
BBNG,(-10.982191383939947+0j)
Stuffy,(-10.983049887060822+0j)
Yee,(-10.991336584757324+0j)
Colin North,(-10.99155599005967+0j)
Clem,(-10.994591006639418+0j)
Jimothy,(-11.002608510311218+0j)
PornAddict McGee,(-11.017343362211754+0j)
Ober,(-11.0352434901929+0j)
Lax,(-11.043816298600056+0j)
goon,(-11.052526096379378+0j)
compa,(-11.070537911559745+0j)
Adair,(-11.087722566527274+0j)
z0na,(-11.090133767716644+0j)
Beckett,(-11.09330276986299+0j)
Double A Battery,(-11.103114561519794+0j)
Fultilt,(-11.112476246048848+0j)
Das junge Gesetz,(-11.14840444495879+0j)
Airking,(-11.189499616814565+0j)
Phemto,(-11.190693507774764+0j)
Nato,(-11.198321385527708+0j)
Cyric,(-11.203889065334176+0j)
Fez,(-11.20901643816039+0j)
Karma,(-11.235170835942958+0j)
Clu,(-11.240107146485142+0j)
RCHelicoptr,(-11.263065742600382+0j)
Circuit,(-11.272252388076431+0j)
Zuppy,(-11.295885325924111+0j)
Hutch,(-11.318983118123311+0j)
Parabola,(-11.3237184975657+0j)
Mae,(-11.343814518260501+0j)
Strumstar,(-11.347235020320772+0j)
Ahung,(-11.355233027358961+0j)
Seiozi,(-11.380473956994136+0j)
Sir Eddie,(-11.384111881518319+0j)
Vincessant,(-11.384542694312152+0j)
Wohlgey,(-11.392200835614288+0j)
KennyLee,(-11.399379774004153+0j)
moonlimes,(-11.40515165218282+0j)
NEON,(-11.406623321420145+0j)
MaddMat,(-11.413885506585618+0j)
Vanilla,(-11.418794635836473+0j)
Weshmek,(-11.425772129331207+0j)
loub,(-11.430576571942051+0j)
Gaurav,(-11.437630871748006+0j)
Vest,(-11.445072985172885+0j)
Log,(-11.466875240508504+0j)
Shoe,(-11.475530862073477+0j)
DRL,(-11.475620923215384+0j)
LXIX,(-11.499109512902818+0j)
Prince Fluff,(-11.512847591510782+0j)
This1sPink,(-11.51667281275433+0j)
Fable,(-11.558857588866644+0j)
YamHam,(-11.582129902339059+0j)
sudo,(-11.590092969737539+0j)
DropZone,(-11.594812258846348+0j)
Milkshake,(-11.610655305933701+0j)
FayJ,(-11.61350425745731+0j)
Haram,(-11.620435596906344+0j)
Duky,(-11.621746240441379+0j)
Wolff,(-11.625595019742732+0j)
El niño,(-11.628855086019282+0j)
Lex,(-11.654392828898231+0j)
"Jonny ""Gumball"" Gamble",(-11.654786790772857+0j)
sodabro,(-11.657374947069764+0j)
viceroi93,(-11.663067246178088+0j)
Ridley,(-11.67364830829479+0j)
Bizzarro Flame,(-11.685601879123041+0j)
Cool Lime,(-11.693911619603966+0j)
Butt Zone,(-11.707358126265646+0j)
Early Peso,(-11.715483447799965+0j)
Who Farted East Milton,(-11.718146744994307+0j)
FrischErnte,(-11.731961748794284+0j)
Roo,(-11.74276399180363+0j)
Bakinshake,(-11.744748337377036+0j)
Misu,(-11.746493086463424+0j)
Joukai,(-11.751645718070925+0j)
Echo,(-11.753329402544052+0j)
Spitz,(-11.757658400968104+0j)
lifepoints,(-11.76411934007162+0j)
SEB,(-11.784613739467023+0j)
RiflePlum,(-11.794419673032083+0j)
2 D X X,(-11.797210890298807+0j)
Chili,(-11.802949786704533+0j)
Bliz,(-11.812601048031338+0j)
pogan,(-11.814062719642719+0j)
Fujaay,(-11.84746588089218+0j)
Cobb,(-11.852539125273172+0j)
L$D,(-11.880737559711939+0j)
Destinyfan,(-11.90088452352967+0j)
Dutch_scorpion|D1s6,(-11.901120440212619+0j)
Fruitality,(-11.965842187302519+0j)
Jin,(-11.97926020608428+0j)
Shameless,(-11.998711889699823+0j)
Solus,(-12.020227189416376+0j)
frei,(-12.037187237248327+0j)
STaCk MoNEy Ian,(-12.04862661736474+0j)
Daladex,(-12.076265815092524+0j)
Zambreezi,(-12.080261892197015+0j)
Federer,(-12.082033770804127+0j)
Vino,(-12.083883492287994+0j)
Sonpar,(-12.088566984643313+0j)
Tangent,(-12.091614660371711+0j)
Nekuwafers,(-12.097150802201385+0j)
Kull,(-12.10840168190736+0j)
parad01x,(-12.123713381266334+0j)
Lix,(-12.133747581451717+0j)
Phantonius,(-12.13429010944344+0j)
Mucho Man Randy Passion,(-12.15380362548105+0j)
FredOG,(-12.156594059922327+0j)
Blitz,(-12.159876537963601+0j)
Blaze,(-12.164894599880121+0j)
flomoney,(-12.166588037941953+0j)
Fist Mexico,(-12.168526785454493+0j)
bottomfragger,(-12.174420403548705+0j)
Picky,(-12.181487485031662+0j)
Wattson,(-12.190406343506178+0j)
Project,(-12.192023718031304+0j)
Banger,(-12.204263562945684+0j)
Rebel Scum,(-12.206530457906066+0j)
nomz,(-12.207048415616029+0j)
Heartstrings,(-12.221476041770291+0j)
Lando,(-12.239752803435035+0j)
SP05ER,(-12.301175702691724+0j)
THuGz,(-12.35362868500944+0j)
Rubica,(-12.420220179704629+0j)
91,(-12.423523938494672+0j)
Woke Fox,(-12.423920000250712+0j)
Tea TIme,(-12.426659402155906+0j)
JosaRose,(-12.435934913822146+0j)
denec,(-12.462339509140602+0j)
Muscles,(-12.466301068648486+0j)
JemZ,(-12.46911963073634+0j)
Marthmallow,(-12.474424095770368+0j)
ThStardust,(-12.476322089981736+0j)
Raptormoses,(-12.476777395736208+0j)
Zephyr,(-12.489008173924534+0j)
squizzage,(-12.510363606476748+0j)
Molli,(-12.518497805514523+0j)
Toast,(-12.531325695005144+0j)
Penicillin Krillin,(-12.563704424734846+0j)
big nine,(-12.585858411222384+0j)
CrystalBeth,(-12.591199319547943+0j)
Artan,(-12.596841073559258+0j)
Luke Nukem,(-12.608017108548452+0j)
Finn,(-12.6489067761688+0j)
Stuck In A Plate,(-12.6583637856791+0j)
SALZ,(-12.685104070895715+0j)
Visk,(-12.70983203470332+0j)
Stenger,(-12.717936550554537+0j)
rene,(-12.722892566710973+0j)
unagi,(-12.727075743626877+0j)
Iceman,(-12.732299348911159+0j)
septy,(-12.73813089439739+0j)
R2,(-12.743391013783468+0j)
The Wanderer,(-12.755724683258943+0j)
Venelox,(-12.763877615927708+0j)
Icy,(-12.818986469138114+0j)
Nights Fire,(-12.827328579197712+0j)
Fishy561,(-12.830590311692983+0j)
Scythe,(-12.831332002569699+0j)
Badger,(-12.832123694990681+0j)
Tilt,(-12.835925572226321+0j)
Pocket,(-12.839639096119956+0j)
Wisely,(-12.862149370797596+0j)
GXM,(-12.890034845730275+0j)
DvD,(-12.919909186178767+0j)
motherfuckar owned :),(-12.921260907109804+0j)
Pyrrhic,(-12.933436555862144+0j)
Ruse,(-12.943059809188341+0j)
Kurben,(-12.958110833245541+0j)
mote,(-12.95841003790062+0j)
Cheesychinchilla,(-12.973715523553658+0j)
[slamwich],(-12.984021275796032+0j)
JD,(-12.990035636743889+0j)
Cream,(-12.99206974055157+0j)
NASTY,(-13.031674686725214+0j)
Sloppy McFloppy,(-13.04660498714344+0j)
Axis,(-13.057308255799576+0j)
Baskin,(-13.0840145451796+0j)
